"neither","permhc","dist5","dist15","avail","somepriv","notpriv","device","voucher","cash","pricenone","pricevoucher","pricecash","LL","stage"
0,0,0,0,0,0,0,0,0,0,0,0,0,-5352.43907039103,1
0.0377472368887428,-0.000604172263557856,0.022946851689726,0.0107786680247183,0.004277054875186,0.0125091021142035,-0.0830804100631727,0.0695500134292877,0.0159903920293231,-0.0146056540470307,-0.0912670026401604,-0.0522562677609838,-0.0270052326843142,-4929.8057603694,1
0.0215856207271266,0.0983857267263411,0.0168862456291199,-0.00134254409649381,-0.0684502178520867,-0.0440565544514531,-0.0285349555177181,0.0412671851464594,-0.0991611231221921,-0.000464239905616545,0.0380259266527689,0.022491206986491,-0.0148840205631021,-5853.84198387004,1
-0.0652830661415602,0.0600018883425028,0.0916337203765946,0.0895665468125971,-0.090672440074309,-0.0561777665726652,-0.0628783898611525,0.0109641548434291,-0.0304742544353234,-0.0529894924308691,-0.00843871981187752,-0.0643774798821959,-0.00478301046209204,-5250.209192296,1
0.0821916813331872,-0.0329274045867902,-0.0174571887143144,0.0592635165095668,0.0972063478044789,-0.0238545342494329,0.0643943374115748,-0.0355004916212173,-0.0506762746373436,-0.0226864621278388,-0.0468225581957159,0.0527942372895213,-0.0633688690479506,-5287.02713864598,1
0.0801714793129852,0.0236382519788664,0.0593104880533623,-0.0781102208641706,0.0648831154812466,0.0428121324172338,-0.0749996019823646,-0.0920661481868739,0.0806368566757877,0.0439802045388279,-0.0730851844583422,-0.0583168738215898,-0.0169042225833042,-4718.05353765448,1
-0.0794244802829744,0.0741433024839169,-0.0558410270981528,-0.0356859784399282,0.00629725689538803,-0.033955544350443,-0.0911612181439808,0.0836914275707019,-0.0385550625161315,-0.0691511085924852,-0.0387417501149078,0.0750164595117435,-0.0472072528863345,-5710.52935163191,1
0.059969459110965,0.00343623177684618,-0.067962239219365,0.0431019003479506,-0.0401673895692585,-0.00567271606761474,-0.0608581878409505,-0.0152984714191971,0.0281116041505352,0.0924650530236764,0.0764097650366073,0.0972386817339657,0.0133988077197262,-6779.4998430631,1
0.00542400456551048,-0.0652506369100225,-0.069982441239567,0.0915867488327991,-0.0664300158318847,0.0569535465586479,0.0542933273105647,0.095812639691914,0.0604348364737675,0.0823640429226663,0.0137835024103447,-0.0138724293771454,0.0740048683257868,-6199.41239896893,1
0.0135048126463186,-0.0713112429706286,-0.0518006230577488,-0.0861910289449787,0.0568023074004385,0.0286707182758196,0.0219700949873324,-0.09812675424748,-0.0284540524151214,-0.0327874722288489,-0.0266205379936957,-0.00377141927613529,-0.0350860407651223,-5102.04101701963,1
0.0155250146665206,-0.0955536672130528,0.0956741244169987,-0.0700294127833625,0.0184184690166001,0.0306909202960217,0.0583337313509687,0.0756106194898938,-0.0163328402939093,-0.0267268661682428,0.0703491589760013,0.0366326211279051,0.0558230501439686,-6392.02722026792,1
-0.0491214499799441,0.0397998681404826,0.00274483148770577,0.000677657923708219,0.0325598831580143,-0.0723393827342814,-0.0366157635985262,-0.0779247340454598,-0.0203732443343133,-0.044908684350061,-0.0407619521351099,0.0548144393097233,0.0921866865076049,-6348.83136841632,1
0.0458280449695509,-0.010705182364568,0.0613306900735644,0.0633039205499708,-0.0280461774480463,-0.031935342330241,0.00984888286612025,-0.0738843300050557,-0.0324944564555254,-0.0388480782894549,-0.0508629622361199,-0.0502360657407818,-0.00276280844189,-5232.38007486565,1
-0.0632628641213582,0.0216180499586644,0.029007457750332,-0.0538677966217463,-0.0846118340137029,-0.027894938289837,-0.0547975817803444,-0.0496419057626315,0.0644752405141716,-0.0772319166732933,-0.0347013460745038,-0.070438085942802,0.0538028481237665,-5909.89666089448,1
-0.00871740957590365,0.0579816863223007,0.0936539223967967,0.0410816983277486,-0.0361269855288544,-0.029915140310039,0.0664145394317768,0.0533883972676716,-0.0971409211019901,0.0965054570640804,0.0683289569557992,0.0952184797137637,0.0901664844874029,-7200.77101780481,1
0.0660300651715711,0.0539412822818967,-0.0841238553809811,-0.0841708269247766,0.0163982669963981,0.0205899101950115,-0.0527773797601424,-0.0658035219242477,-0.000171224132293105,0.0237781843368077,-0.058943770316928,-0.0421552576599737,0.0598634541843726,-5660.40991306463,1
0.0922926914341974,0.0680826964233108,-0.0295784008355266,0.0249200821661324,0.0366002871984183,0.063014152619254,0.086616559633797,0.0453075891868635,0.0765964526353837,0.0460004065590299,-0.0710649824381401,0.0851174696127536,0.0497624440833625,-6072.2350475099,1
-0.0511416520001461,-0.0753516470110326,-0.0982652695223953,0.00471806196411224,-0.0341067835086524,0.00240809201319336,0.0320711050883425,0.0069237508030251,0.0220509980899291,-0.0913733308147075,-0.0670245783977361,-0.00579162129633731,-0.0532678589469405,-5289.3676614552,1
-0.000636601495095562,0.084244312584927,-0.0194773907345165,0.0532029104489607,0.00831745891559003,-0.0218343322292309,-0.0568177838005464,0.0089439528232271,0.00588938192831297,0.0156973762559996,0.0784299670568094,0.0123901968854809,-0.0653890710681526,-5100.84664824229,1
-0.0875052883637824,0.0175776459182603,-0.0659420371991629,-0.0437667865207362,0.0547821053802365,0.071094960700062,0.0987377717550092,-0.0536823098030355,0.0786166546555857,0.0278185883772117,-0.0892468006199583,0.028551813047097,-0.0593284650075466,-4879.25085367602,1
0.0296664288079347,-0.0935334651928508,-0.074022845279971,0.0370412942873446,0.0689235195216506,0.0811959708010722,0.0441923172095546,0.0857116295909039,0.013970190009121,-0.00652484596622262,-0.0831861945593523,0.0325922170875011,-0.0290254347045163,-5264.21497405642,1
-0.0188184196769138,-0.0430284146878003,0.0835529122957866,-0.0478071905611403,-0.098753248155117,-0.0804201908150895,0.0361115091287465,0.0655096093888837,-0.0749186988797678,0.050040810599434,0.0521673407941831,-0.0239734394781555,0.0780452723661908,-6566.28099324034,1
0.0619896611311671,0.0963655247061391,-0.0154369866941124,-0.01750416025811,-0.0482481976500665,-0.0177939281888269,-0.0406561676389303,0.0816712255504999,-0.0587570827181517,0.00559636615498953,0.00570269432953663,-0.0623572778619939,-0.0795304852095668,-4824.88410332383,1
-0.0713436722021663,0.0701028984435129,-0.00735617861330434,-0.0659890087429585,0.0305396811378123,0.0367515263566277,-0.0325753595581222,-0.0476217037424295,-0.085019708980778,0.0298387903974138,-0.0448023561755139,-0.0865997021044181,0.0881462824672009,-5502.15103974734,1
-0.0289194297779239,-0.0450486167080023,0.0350680638109381,-0.00740315015709987,0.0871053377034688,-0.035975746370645,-0.0446965716793343,-0.0334802896010153,0.0240712001101311,-0.0247066641480408,-0.0872265985997563,0.0830972675925516,0.0255200198409383,-5805.70691775198,1
0.0074442065857125,0.0438402721808866,0.0673912961341704,-0.0316455743995241,-0.0745108239126928,-0.0844605948554935,-0.0952016221843848,0.0493479932272675,-0.0789591029201719,-0.0509692904106671,0.048126936753779,-0.0360946515993676,0.0356210299419484,-5977.88904260379,1
-0.0753840762425703,0.0155574438980583,0.0795125082553825,0.0309806882267385,-0.0805714299732989,-0.0864807968756955,-0.0972218242045868,-0.0435812997020254,-0.0688580928191618,-0.046928886370263,0.0966117852386275,-0.0906401061448222,0.0295604238813423,-5640.29344181958,1
-0.0228588237173178,-0.0228263944857801,-0.00937638063350636,-0.019524362278312,0.00225685285498398,0.0327111223162237,0.0623741353913728,0.099853043732318,-0.08703991100098,-0.048949088390465,-0.0488427602159179,-0.0805390960438121,0.0437018380227565,-5359.56060030632,1
0.0862320853735913,0.0357594641000785,0.0431488718917462,-0.0680092107631605,-0.00380375320562208,-0.0521373625322612,-0.0487369757197383,-0.096106552227278,-0.0082520322131012,0.0601418207004441,0.0178239064507487,-0.0825592980640141,0.00329779761871604,-5076.37621249467,1
-0.0774042782627724,-0.016765788425174,0.0633508920937664,-0.0740698168237665,-0.0866320360339049,0.0731151627202641,-0.0588379858207484,-0.0456015017222274,0.0584146344535655,0.0177175782762016,0.0602481488749912,-0.0562966718013878,-0.0189244246035062,-5216.45216049195,1
-0.0976062984647925,-0.0470688187282043,0.0330478617907361,-0.0397263824803322,0.0224588730570042,-0.0783999887948875,0.0421721151893526,-0.0839853401060658,-0.0728984968595658,0.0419600025186259,0.0259047145315568,0.0810770655723496,-0.0229648286439102,-5938.70990082022,1
-0.0673032681617622,0.0781837065243209,-0.0275581988153245,0.083505940751991,0.0810447316428628,0.0912969809020822,-0.0224743494571121,0.0230853669646413,-0.089060113021182,0.0783236388822622,-0.0225801339532917,0.0568346413299253,0.0376412319621504,-5496.37556744623,1
0.0539088530503589,-0.0975738692332548,0.0754721042149785,0.0976473548934052,0.0749841255822567,0.0973575869626883,0.084596357613595,-0.0395408956616214,0.0745762506151817,0.0379195984782218,0.0905511791780215,0.0992588837541678,0.0578432521641706,-6616.30759311012,1
0.0741108732523792,0.0882847166253311,0.00476503350790777,-0.00942335217730191,-0.0421875915894605,-0.0622383726332713,0.0260104990277364,0.0877318316111059,0.0260914021303332,0.0621620227206461,0.0642885529153952,0.0164306009258849,-0.0734698791489607,-5361.37330342557,1
0.0114846106261165,-0.018785990445376,0.0694114981543724,-0.0942718370257867,-0.0785512279530968,0.0266505162556176,0.00580847882571622,0.0614692053484796,-0.0486560726171416,-0.0105652500066267,0.040046128672971,0.0709760554713395,-0.0815506872297688,-6208.78821902056,1
0.0276462267877327,0.0317190600596745,-0.0437198149769407,-0.0882112309651807,0.0608427114408426,0.0549333445384459,0.0340913071085445,-0.0415610976818234,0.00790958394851497,0.00761656817519155,0.0339855226123649,0.0931982776935617,0.094206888527807,-6860.79894951961,1
0.0640098631513691,0.00949683783745223,0.0108256395685138,-0.0599284026823524,-0.0765310259328948,0.0347313243364257,0.00378827680551419,-0.0294398855606113,0.0947782708172019,0.0722630328216562,-0.0064185177916755,0.0608750453703294,-0.0411466468257284,-6035.90110961986,1
-0.041040641899136,0.0559614843020987,-0.0598814311385569,0.0188594761055264,0.0709437215418527,-0.0480969584918572,-0.0709591979419606,0.000863144742419025,0.0725560485949796,0.0944852550438784,-0.0993478107209684,-0.0259936414983575,0.0154190097399282,-4850.39824805931,1
0.0316866308281367,-0.0531294247888104,-0.0578612291183548,0.0734049306509809,0.0850851356832668,-0.00971312010801878,-0.016413743396506,0.00288334676262106,0.0361924122313433,-0.0893531287945054,0.0541875428143851,-0.0219532374579535,0.0113786056995241,-5245.77377626923,1
-0.0733638742223683,-0.00464457630396189,-0.0113965826537084,0.0713847286307789,-0.0139047633066322,0.067054556659658,-0.00429253127529389,-0.0678237239444497,0.0422530182919493,0.0217579823166057,-0.0811659925391502,-0.0441754596801757,0.00531799963891808,-5025.27533276888,1
0.0963330954746014,-0.0571698288292144,0.0774923062351805,0.081485738731789,0.0204386710368022,-0.0965818069767056,-0.0426763696591323,-0.0132782693989951,0.0543742304131614,0.0803438409024643,0.00974309836994065,0.0628952473905314,-0.0391264448055264,-5680.84359544978,1
-0.0370002378587319,-0.0349476066069922,-0.0356390068961326,0.075425132671183,-0.0644098138116827,0.0933171829222843,0.0886367616539991,-0.0274196835404093,0.0200307960697271,-0.0792521186934953,0.0279249165517588,0.0729962574915415,0.0315806259015443,-6566.13928435615,1
-0.0834648843233784,0.0256584539990684,0.0128458415887159,0.0673443245903749,0.0446810952792264,-0.0117333221282208,0.080555953573191,0.0937924376717119,-0.0708782948393638,0.0763034368620602,0.0562077448345871,0.0305720150672991,0.0396614339823524,-5669.33327275614,1
-0.0693234701819643,-0.0248465965059821,0.0512296799725543,-0.0922516350055847,-0.0058239552258241,0.0953373849424863,-0.0507571777399404,0.0331863770656514,-0.0466358705969396,-0.0974339368753135,0.044086532713375,0.0891578736531577,0.0093584036793221,-6463.09242905697,1
0.0842118833533893,0.00141602975664416,0.0875933163361906,0.0148190720651223,-0.0603694097712787,-0.00163231202721069,0.0684347414519788,-0.0637833199040456,0.0927580687969998,0.058121618680242,0.0238845125113548,0.00632959082487483,-0.000742606421687983,-5633.9483682743,1
0.0518886510301569,0.0377796661202805,0.0855731143159886,-0.0114435541975039,0.0285194791176102,-0.0905212009160996,0.0159094889267263,-0.0112580673787931,0.0705358465747776,0.05610141666004,-0.00237811375127146,0.0487538332491173,0.0679442622651807,-6063.93272751304,1
0.0902724894139953,0.0337392620798765,-0.0315986028557286,0.0289604862065365,0.0891255397236708,-0.0682989786938774,0.0239902970075344,0.0675298114090857,0.0523540283929594,-0.0873329267743034,0.00772289634973863,-0.00175121725593327,-0.00680321248229405,-5101.85520892762,1
-0.0268992277577218,-0.0208061924655781,0.000724629467503762,0.0936069508530011,-0.00178355118542006,0.0488727384778398,0.0482327212499586,0.0271257710050453,-0.093100517061586,-0.0933935328349095,0.0743895630164053,0.0669356514309354,-0.0310456367247183,-5989.13914208278,1
0.00946440860591451,0.00545643379704822,-0.076043047300173,-0.0417465845005342,-0.0118845612864302,0.0226101122152136,0.0138892869065243,-0.00317725929798501,0.0846772607161917,0.0257983863570097,-0.0124791238522816,0.0649154494107334,0.0820856764065948,-6637.52462939397,1
0.055929055070561,-0.0309072025665882,-0.0255379967951225,0.00269785994391022,-0.0583492077510766,0.0529131425182439,-0.0689389959217585,-0.0516621077828335,-0.0122924362535052,-0.0307672702086469,0.0986319872588296,0.0386528231481071,-0.099732505411587,-5799.3176725542,1
-0.0996265004849946,-0.0551496268090124,0.0391084678513421,-0.021544564298514,0.0244790750772062,0.0872565768616782,0.0462125192297566,-0.0557025118232375,0.0624550384939695,-0.0570298964712731,0.046106734733577,-0.07851889402361,0.0174392117601302,-5016.42802282032,1
-0.0955860964445905,-0.01272538438477,-0.0800834513405771,0.0208796781257284,0.0386204892186203,-0.0400161504110491,-0.012373339356102,-0.0233792795000052,-0.0446156685767376,0.0318589924176158,-0.0205599319330897,-0.0482158637205797,0.0719846663055847,-5479.44586129632,1
0.0357270348685408,0.0761635045041189,-0.0477602190173447,-0.00336274611669582,-0.0260259754278443,-0.00769291808781676,0.0724751454923829,-0.0193388754596012,0.0483136243525554,-0.0348076742490509,0.0622683508951932,0.0588548433501273,-0.0552880609671425,-5722.49291319874,1
0.0781512772927832,-0.00666477832416393,-0.0861440574011831,0.0855261427721931,-0.0724906218924908,0.00442829403339537,-0.0386359656187282,0.0897520336313079,-0.0547166786777477,0.0641822247408481,0.0299451185719609,-0.0381148536195696,-0.0754900811691627,-5200.1365380295,1
-0.04508104593954,0.0478806762212906,0.0451690739119482,-0.0457869885409383,0.0588225094206405,0.065034354639456,0.0967175697348071,0.097832841712116,0.0563944324333635,-0.042888482329859,-0.000357911731069444,0.0043093888046728,-0.0936718993509809,-4678.48449903792,1
0.057949257090763,-0.0369678086271942,-0.0962450675021932,0.0693645266105769,0.0628629134610446,-0.00365251404741271,-0.00833293531569793,-0.0173186734393992,-0.0365348604959295,0.0904448510034744,-0.0932872046603624,-0.072458287963004,0.0477422420631605,-5220.4296323729,1
0.0498684490099549,0.0660624944031088,-0.0901844614415872,0.0653241225701729,-0.0381471875490564,-0.0420363524312511,0.0946973677146051,0.0150045588838332,-0.0648176887787578,-0.0994541388955155,0.0885309771578195,0.0406730251683092,0.0699644642853827,-6864.54241338608,1
0.0983532974948034,-0.0612102328696185,-0.0396794109365367,0.0228998801459304,0.0911457417438729,0.0165495061546075,0.0199498929671303,-0.0940863502070759,0.0967984728374039,-0.00248444192581856,-0.0165195278926856,0.0103699948652789,0.0275402218611403,-5391.16368394771,1
0.0236058227473287,-0.0854526571120427,-0.0922046634617892,-0.0801304228843726,0.0931659437640749,0.0064484960535974,-0.0265147534975161,0.0473277912070655,0.0442732203121513,-0.040868280309657,0.00166229028913259,0.0689558534511374,-0.0896314953105769,-5534.0279419473,1
0.0397674389089448,-0.0288870005463861,0.0209266496695239,0.0451221023681526,0.0143780649761961,0.0791757687808701,-0.0770198040025666,0.0917722356515099,-0.00219142615249512,-0.0853127247541014,-0.056923568296726,0.0770366615319455,0.0760250703459888,-6644.0904547441,1
0.0478482469897529,0.0640422923829068,0.0492094779523522,-0.0518475946015443,0.0830649336630648,0.0993777889828903,0.0704549434721809,-0.0375206936414194,-0.0627974867585557,-0.0731915126328893,-0.0953074066805644,-0.0461956617003777,-0.0209446266237082,-4660.13307330044,1
0.0761310752725812,0.082224110564725,-0.0881642594213852,-0.0336657764197261,-0.096733046134915,-0.0945616049565036,-0.00227232925509187,-0.00721766333838905,0.00184897788790891,0.0702428308014542,-0.054903366276524,-0.0118522273569434,0.0841058784267969,-6720.8848464967,1
0.0256260247675307,-0.0915132631726488,0.0189064476493219,-0.0619486047025544,-0.092692642094511,0.0468525364576378,-0.0103531373359,-0.0597429158636416,-0.0223934463545153,0.00963677019539355,-0.0246003359734937,0.026531611026895,0.0457220400429585,-6729.12174504088,1
-0.047101247959742,0.0458604742010886,-0.0214975927547185,-0.0983122410661908,-0.0219855713874403,-0.0137535241484228,0.0906569636742011,0.0776308215100958,0.0907378667767978,0.0197377802964036,-0.0367215480947058,0.0871376716329556,-0.0855910912701728,-5750.45105072328,1
0.0700704692119751,-0.0268667985261841,0.0572902860331603,0.0350210922671425,-0.0563290057308746,0.0751353647404661,-0.014393541376304,0.0129843568636312,-0.0526964766575456,-0.0590500984914751,0.0824703710972134,-0.0280138435185595,-0.0694294751085567,-5223.17978532437,1
-0.00467700553549961,0.0296988580394724,0.0310276597705341,-0.0255849683389181,0.0467012972994284,-0.0460767564716551,-0.0992420262247889,0.0251055689848433,0.0664954425343736,0.0662024267610501,0.0158037044305467,-0.0967007122054282,0.098247292568211,-5681.22091374835,1
-0.0167982176567117,-0.0834324550918407,-0.0942248654819912,-0.0558879986419484,-0.0179451673470362,-0.0501171605120592,0.0522731252903627,-0.0577227138434396,0.0887176647565958,-0.0125854520268287,0.0663087549355972,0.0447134292087132,0.0800654743863928,-6836.5358184214,1
0.00138360052510644,0.0943453226859371,0.0370882658311401,-0.0760900188439686,0.0406406912388224,0.0104889000940014,-0.0891410161237788,-0.00519746131818703,0.0826570586959897,0.0884246489832724,0.0360057246325669,-0.0987209142256302,-0.097712303391385,-4206.6946006794,1
-0.0531618540203481,-0.0995940712534569,0.0734519021947765,0.0511827084287587,-0.0886522380541069,0.0832161728212742,0.0785357515529889,0.0715702154494897,0.00992978596871699,0.0843842449428683,-0.0144993258724836,0.00228918678447079,0.00733820165912009,-5695.29166565602,1
-0.0895254903839845,0.0115170398576543,0.00880543754831183,-0.0902314329853827,-0.0320865814884504,-0.0703191807140794,-0.0790400060227686,0.0190449629242372,-0.0143126382737072,-0.0368278762692529,0.0218643104911528,-0.0845795000842161,0.0659240602449787,-5753.48366327348,1
-0.043060843919338,0.0903049186455331,0.0714317001745745,0.0875463447923951,-0.0704704198722888,0.0892767788818802,-0.0244945514773141,-0.0900459461666719,-0.00421162817269714,-0.0812723207136974,-0.0326811440543018,-0.0300340455387616,-0.0512476569267385,-4966.1439578097,1
-0.0349800358385299,-0.0793920510514367,0.0815327102755846,-0.0962920390459888,-0.0300663794682483,0.0145293041344055,-0.0204541474369101,-0.0698439259646517,-0.0405752645363335,0.00155596211458549,0.0844905731174154,0.0426932271885112,-0.0492274549065365,-5857.06649914259,1
-0.0915456924041865,-0.0410082126675983,0.0653710941139684,0.0127988700449203,-0.0522886016904706,0.06907475867986,0.0563135293307667,0.00490354878282306,-0.0244136483747174,-0.0954137348551115,0.0804501690770114,-0.0684178839225999,0.096227090548009,-6282.10044448335,1
-0.0592224600809542,0.0721231004637149,-0.0376592089163346,0.0330008902469405,-0.0825916319935009,0.0589737485788499,-0.0931814201641828,-0.0213590774798032,0.0988186748576059,0.0480206085792319,-0.0629841743573321,0.024511409006693,0.00127759559851404,-5696.99119447458,1
-0.0612426621011562,-0.00868498034436595,0.0552700840129583,0.0491625064085567,0.0264992770974082,0.00038788999299133,-0.00631273329549591,-0.00115705727778299,0.0301318061707372,0.00357616413478749,-0.0185397299128876,-0.0320542475589636,-0.0573082629873446,-4604.92966340421,1
0.0438078429493489,0.0519210802616947,-0.00533597659310232,0.0390614963075466,0.0527619033600345,0.060993950599052,0.0765155495327869,-0.0819651380858638,0.0402328162717473,0.0399398004984239,0.0582279468547891,-0.0340744495791656,0.0336008279217463,-5180.60242215977,1
-0.039020439878934,-0.014745586404972,0.0976943264372007,-0.023564766318716,-0.00986435926622815,0.0771555667606681,0.0926771656944031,0.0796510235302978,0.00386917990811093,-0.0651107045520812,0.0723693609962033,0.000268984764268759,-0.0128638185429001,-5381.6767879684,1
0.0720906712321771,-0.0672708389302245,-0.0497804210375468,0.0996675569136072,-0.094712844114713,-0.0986020089969077,0.082576155593393,0.0372267811060554,0.011949987988919,0.0864044469630703,-0.0973276087007664,-0.0401350556397717,-0.0451870508661324,-5510.38150796925,1
-0.0107376115961057,0.0276786560192704,-0.0821036533607791,0.0471423043883547,-0.0543088037106726,-0.0157737261686248,0.0401519131691506,0.0513681952474696,-0.0264338503949194,-0.0671309065722832,0.042066330693173,0.0790568635521476,0.0517826461035645,-6923.18436579775,1
0.0195654187069246,0.0135372418778563,-0.0538208250779508,-0.0821506249045746,0.0669033175014486,-0.0602181706130693,-0.0669187939015565,-0.0314600875808133,0.0180105940495251,0.0358993964580198,-0.0852063965795543,-0.0199330354377515,0.0234998178207362,-5194.05803044259,1
-0.0248790257375198,0.0802039085445229,-0.0416996129567387,-0.0639688067227564,-0.0240057734076423,-0.0662787766736753,0.00782868084591823,0.0170247609040352,-0.0951207190817881,0.054081214639838,0.0036824923093346,-0.0603370758417919,-0.0330658387449203,-4885.79242779978,1
0.0337068328483388,0.0195978479384623,0.0896135183563926,0.00875846600451628,0.0426608932590244,-0.0642585746534733,-0.0729793999621626,-0.0253994815202072,-0.0829995069605759,-0.0711713106126873,-0.00439831577147348,-0.074478489983206,-0.0835708892499708,-4467.2658836753,1
-0.0935658944243885,0.086264514605129,0.024967053709928,0.00673826398431428,0.099226549824681,0.0387717283768297,0.0300509030681405,0.0735904174696917,-0.0183530423141113,0.0136771742357976,-0.0104589218320796,0.020471004966289,-0.0956921013711829,-4717.94523418224,1
-0.0127578136163077,0.0499008782414926,0.02698725573013,-0.015483958237908,0.0487214993196304,0.0185697081748095,-0.0345955615783242,0.0311661750454493,-0.0668378907989598,-0.0206662601076368,-0.0427821541553119,-0.0179128334175494,-0.0876112932903749,-4666.97422591789,1
-0.0551820560405501,-0.0733314449908306,-0.0639218351789609,-0.0720496148035645,0.0729639235620547,0.00846869807379942,-0.0810602080429707,0.0634894073686817,-0.0809793049403739,0.0682226287812522,-0.052883164256322,-0.0663976819023979,-0.0916516973307789,-4500.36649421512,1
0.0680502671917731,0.0620220903627048,0.0997145284574028,0.0269402841863345,-0.0159249653268342,0.0508929404980419,-0.0648985918813545,-0.0860055421262678,-0.0425954665565355,-0.0166258560672327,0.0501471387739811,0.0507740352693193,-0.0714496771287587,-5571.25886996943,1
0.0882522873937933,-0.0814122530716387,0.00678523552810981,-0.00538294813689785,0.0345800851782163,-0.0258747362696349,0.0118690848863223,0.0554085992878736,0.0382126142515453,-0.0752117146530913,0.0865107751376174,-0.00781182331653933,-0.0613486670277486,-5192.15148399275,1
-0.0329598338183279,0.0418200701606846,0.0148660436089179,0.0168392740853244,-0.0199653693672383,-0.0743595847544834,-0.000252127234889848,-0.0880257441464699,0.0321520081909392,0.052061012619636,0.0117633003901427,0.0467336312289152,-0.00882341450249607,-5636.85737128538,1
0.0417876409291468,-0.0894930611524468,0.0532498819927563,0.079465536711587,0.0507417013398325,0.0852363748414762,0.0502529232701607,-0.00923786535859109,0.0341722102111412,0.0338791944378178,-0.0609639723371301,0.0184508029460869,-0.0371062427853244,-5043.26522321215,1
-0.0309396317981259,-0.0874728591322447,-0.0235177947749205,0.0552231124691628,0.0790245296226607,0.0407919303970317,0.0381317111489485,-0.0718641279848537,0.0866974627363938,-0.00854504798642464,-0.0791457905189482,0.0911780756733597,-0.0249850306641122,-5585.26915583296,1
0.0943128934543994,-0.0773718490312346,-0.0457400169971427,0.0572433144893648,-0.0502683996702686,-0.0379959483908471,-0.018433945416708,0.0291459730252473,-0.0102722342333032,-0.0045046439460206,0.0319653205921629,-0.0946805101852262,0.0416816360025544,-5808.55433886748,1
-0.0147780156365097,-0.00262437428375988,-0.0336188048759306,0.0956271528732032,0.0103376609357921,-0.0198141302090289,-0.0851006120833747,0.0432873871666614,0.0503338263727574,0.0742832348418582,-0.0650043763775341,-0.0542764697811858,0.0214796158005342,-5077.7118746232,1
-0.0208386216971158,0.0923251206657351,0.0471892759321502,-0.0134637562177059,-0.00784415724602613,0.0246303142354156,-0.0305551575379202,-0.0759045320252578,-0.0345146584757274,-0.0832925227338994,-0.0286407400138977,0.0346124191077031,-0.0775102831893648,-5206.1170927676,1
0.0175452166867226,-0.0632304348898205,-0.0033157745729003,-0.0498273925813423,0.0951861457842769,-0.0824403928352915,-0.0871208141035767,-0.0799449360656618,-0.0567368806979497,-0.0287470681884448,0.0925713811982235,0.0144103989056829,0.0639038582247767,-6180.73618360407,1
0.00340380254530845,0.00747663581725022,0.0411286698715441,-0.0296253723793221,0.0123578629559941,-0.0925414029363016,0.0744953475125849,0.0594490033282776,0.0685156445545756,-0.0630905025318792,-0.0690447804179381,-0.00983202533674135,0.0194594137803322,-5340.48112832303,1
-0.0572022580607521,-0.0490890207484063,-0.0134167846739104,-0.0579082006621504,-0.0623896117914807,0.0448323344374358,-0.0467167736995363,-0.0617631178838436,-0.0769389008999699,-0.0550096944510711,-0.0306609420340997,0.00834979284507684,0.0861260804469989,-6703.62399002399,1
-0.00669720755570163,-0.0511092227686084,-0.0619016331587589,-0.0377061804601302,-0.0462279956298645,-0.0763797867746854,0.0603539333711708,0.0210651649444392,-0.091080315041384,-0.0186460580874347,-0.0771255884987462,-0.0926603081650242,-0.0674092730883546,-4931.40911989512,1
-0.0854850863435804,-0.0591900308494165,-0.078063249320375,0.077445334691385,0.0770043276024587,-0.0581979685928673,0.0179296909469283,0.0352065790858534,-0.0607772847383537,0.0985256590842825,-0.0751053864785442,-0.0158926313973474,-0.0108436165226981,-4842.02216074528,1
-0.0814446823031764,-0.0389880106473962,-0.072002643259769,-0.0276051703591201,-0.0442077936096625,-0.0541575645524632,0.0280307010479384,0.0574288013080756,0.0462934223323534,0.0116569722155956,0.0945915832184255,-0.076498692003408,-0.0431668488459304,-4933.76146049297,1
-0.0026568035152976,-0.0692910409504266,-0.00129557255269827,0.0612837185297688,0.000236650834781971,-0.0885009988958976,0.00176807478531218,0.0392469831262574,-0.00623183019289916,-0.0610703005116772,0.0198441084709507,-0.0886199041246201,0.0618836562045746,-5693.85509453302,1
